#Time	TAir	RelHum	WindX	WindY	IDirNorm	IDiffHor	SkyCover	PRECIPITATION	ALBEDO
1895.5	5.1	65.2	-1.41	-0.51	0	0	51	0.0	14
1896.5	5.0	65.5	-1.16	-0.31	0	0	56	0.0	14
1897.5	4.1	70.1	-0.39	1.03	0	0	61	0.0	14
1898.5	3.9	73.1	0.11	0.89	0	0	67	0.0	14
1899.5	4.1	74.9	-0.5	-0.0	0	0	72	0.0	14
1900.5	4.4	77.2	-0.7	-0.0	0	0	77	0.0	14
1901.5	4.5	81.4	-0.96	-0.29	0	0	82	0.0	14
1902.5	4.7	79.5	-1.13	0.82	0	20	88	0.0	14
1903.5	5.5	77.9	-0.88	0.2	15	101	88	0.0	14
1904.5	6.7	73.6	-1.5	-0.8	209	179	88	0.0	14
1905.5	7.4	69.8	-3.1	-0.77	85	217	88	0.0	14
1906.5	6.6	72.0	-3.2	-2.88	0	104	88	0.0	14
1907.5	6.8	69.4	-4.49	-2.19	4	226	88	0.0	14
1908.5	7.1	65.6	-4.24	-2.25	5	250	88	0.0	14
1909.5	7.7	58.6	-3.67	-2.04	54	291	75	0.0	14
1910.5	8.8	48.1	-2.76	-2.31	573	197	62	0.0	14
1911.5	8.8	44.2	-2.87	-2.49	453	160	50	0.0	14
1912.5	8.4	44.0	-2.12	-3.03	551	63	38	0.0	14
1913.5	6.9	53.3	-3.09	-2.69	270	31	25	0.0	14
1914.5	4.8	66.0	-4.33	-1.84	0	0	12	0.0	14
1915.5	3.9	66.5	-5.19	-2.1	0	0	12	0.0	14
1916.5	2.7	70.8	-1.48	-1.89	0	0	12	0.0	14
1917.5	2.1	70.6	-2.15	-2.23	0	0	12	0.0	14
1918.5	1.5	72.5	-2.03	-2.34	0	0	12	0.0	14
1919.5	0.9	67.7	-2.01	-2.23	0	0	12	0.0	14
1920.5	0.2	67.4	-1.54	-1.97	0	0	12	0.0	14
1921.5	-0.2	65.6	-1.68	-0.89	0	0	12	0.0	14
1922.5	-0.5	67.5	-1.94	-1.57	0	0	12	0.0	14
1923.5	-0.9	67.9	-1.93	-1.74	0	0	12	0.0	14
1924.5	-1.1	65.7	-1.85	-2.36	0	0	12	0.0	14
1925.5	-1.3	64.3	-1.38	-1.97	0	0	12	0.0	14
1926.5	-1.0	64.3	-1.08	-1.8	358	32	12	0.0	14
1927.5	0.3	61.4	-1.64	-2.63	643	56	12	0.0	14
1928.5	2.2	54.6	-1.22	-3.17	782	67	12	0.0	14
1929.5	4.1	43.4	-2.4	-4.16	837	79	12	0.0	14
1930.5	5.7	35.8	-3.45	-4.41	832	100	12	0.0	14
1931.5	6.7	35.7	-3.52	-4.35	872	98	12	0.0	14
1932.5	7.6	33.4	-3.47	-4.14	870	98	12	0.0	14
1933.5	8.2	30.5	-3.05	-4.7	830	101	10	0.0	14
1934.5	8.4	29.5	-3.02	-4.48	820	83	8	0.0	14
1935.5	8.3	28.5	-3.77	-3.28	768	69	6	0.0	14
1936.5	7.8	27.6	-4.11	-2.67	652	55	4	0.0	14
1937.5	6.3	31.1	-3.72	-1.73	261	42	2	0.0	14
1938.5	4.8	39.9	-2.54	-1.41	0	0	0	0.0	14
1939.5	4.2	40.3	-1.61	-1.78	0	0	1	0.0	14
1940.5	1.4	54.4	-1.48	-1.2	0	0	2	0.0	14
1941.5	2.0	47.3	-0.94	-1.04	0	0	3	0.0	14
1942.5	0.4	56.2	-0.96	-0.53	0	0	4	0.0	14
1943.5	-0.2	58.3	0.14	0.58	0	0	5	0.0	14
1944.5	-0.8	60.2	0.57	0.57	0	0	6	0.0	14
1945.5	-1.9	67.5	0.31	1.16	0	0	7	0.0	14
1946.5	-2.1	66.2	0.3	1.57	0	0	8	0.0	14
1947.5	-2.5	69.6	0.6	1.48	0	0	9	0.0	14
1948.5	-2.6	70.5	0.41	1.13	0	0	10	0.0	14
1949.5	-3.4	75.3	0.1	1.0	0	0	11	0.0	14
1950.5	-2.6	73.4	0.59	1.27	306	35	12	0.0	14
1951.5	-0.6	70.4	0.17	0.68	93	118	27	0.0	14
1952.5	1.8	62.5	0.54	1.4	1	143	42	0.0	14
1953.5	3.7	56.1	0.93	1.43	0	113	56	0.0	14
1954.5	5.3	48.2	1.12	2.01	3	199	71	0.0	14
1955.5	6.8	47.3	2.56	1.93	6	325	85	0.0	14
1956.5	6.5	51.3	4.15	-1.11	2	240	100	0.0	14
1957.5	5.8	59.3	3.15	-1.27	0	175	100	0.0	14
1958.5	6.1	56.5	1.97	-0.72	0	163	100	0.0	14
1959.5	6.3	54.4	3.07	0.43	11	169	100	0.0	14
1960.5	5.6	56.1	3.45	1.33	0	34	100	0.0	14
1961.5	5.0	61.0	3.59	1.24	0	10	100	0.0	14
1962.5	4.4	66.1	3.35	2.53	0	0	100	0.0	14
1963.5	3.8	72.1	1.72	3.39	0	0	100	0.0	14
1964.5	3.4	79.4	2.53	3.48	0	0	100	0.0	14
1965.5	1.5	92.6	2.06	1.24	0	0	100	0.9	14
1966.5	0.7	94.9	-1.72	-0.8	0	0	100	0.1	14
1967.5	0.8	90.8	-1.72	-0.53	0	0	100	0.0	14
1968.5	0.7	88.0	-2.22	-0.9	0	0	100	0.0	14
1969.5	0.4	89.0	-1.58	-1.38	0	0	100	0.0	14
1970.5	-0.3	83.8	-1.71	-1.38	0	0	100	0.0	14
1971.5	-0.5	81.7	-2.04	-1.77	0	0	100	0.0	14
1972.5	-0.5	85.0	-1.78	-1.61	0	0	100	0.0	14
1973.5	-0.7	85.4	-2.44	-1.91	0	0	100	0.0	30
1974.5	-0.8	84.0	-2.84	-2.22	128	41	100	0.0	30
1975.5	-0.4	78.0	-4.59	-2.65	73	119	98	0.0	30
1976.5	0.0	79.1	-3.68	-3.08	0	97	96	0.0	30
1977.5	0.5	79.7	-4.27	-3.46	0	111	94	0.0	30
1978.5	0.9	80.4	-3.77	-3.28	1	174	92	0.0	30
1979.5	1.7	77.2	-3.47	-3.6	4	307	90	0.0	14
1980.5	1.9	75.0	-4.41	-2.76	4	243	88	0.0	14
1981.5	2.2	72.5	-4.94	-2.41	1	204	77	0.0	14
1982.5	2.9	66.5	-6.07	-2.83	91	258	67	0.0	14
1983.5	3.5	59.9	-5.37	-3.1	540	154	56	0.0	14
1984.5	2.9	65.2	-5.45	-1.67	362	104	46	0.0	14
1985.5	1.8	66.4	-4.59	-2.44	65	40	35	0.0	14
1986.5	0.3	70.4	-3.59	-1.52	0	0	25	0.0	14
1987.5	-0.1	72.5	-2.21	-1.72	0	0	24	0.0	14
1988.5	-0.8	76.4	-1.96	-1.0	0	0	23	0.0	14
1989.5	-1.1	76.9	-1.84	-1.02	0	0	22	0.0	14
1990.5	-1.2	77.7	-2.18	-1.59	0	0	21	0.0	14
1991.5	-1.7	79.5	-2.23	-1.34	0	0	20	0.0	14
1992.5	-2.0	79.6	-2.9	-0.78	0	0	19	0.0	14
1993.5	-2.1	80.2	-2.74	-1.22	0	0	18	0.0	14
1994.5	-2.2	80.4	-1.82	-1.23	0	0	17	0.0	14
1995.5	-3.0	84.3	-2.4	-0.69	0	0	16	0.0	14
1996.5	-3.2	82.1	-2.54	-0.92	0	0	15	0.0	14
1997.5	-4.3	88.0	-0.53	-0.85	0	0	14	0.0	14
1998.5	-3.0	85.9	-2.12	-0.9	204	48	12	0.0	14
1999.5	-1.8	82.1	-1.89	-1.48	496	79	15	0.0	14
2000.5	0.3	72.5	-2.22	-2.84	620	123	17	0.0	14
2001.5	2.2	57.0	-4.81	-3.24	789	110	19	0.0	14
2002.5	3.4	47.9	-5.36	-4.5	814	110	21	0.0	14
2003.5	4.5	44.4	-5.89	-3.97	807	127	23	0.0	14
2004.5	5.1	39.5	-6.11	-3.82	809	126	25	0.0	14
2005.5	5.7	35.0	-5.83	-4.39	841	100	27	0.0	14
2006.5	6.0	34.7	-5.72	-3.86	831	83	29	0.0	14
2007.5	5.9	32.7	-6.15	-3.13	757	74	31	0.0	14
2008.5	5.4	37.2	-6.43	-2.21	496	91	33	0.0	14
2009.5	3.8	44.3	-5.07	-1.17	66	41	35	0.0	14
2010.5	2.7	47.4	-2.94	-1.7	0	0	38	0.0	14
2011.5	1.6	54.0	-1.43	-0.93	0	0	35	0.0	14
2012.5	0.8	58.0	-0.98	-0.69	0	0	33	0.0	14
2013.5	-0.4	64.7	-0.48	-0.36	0	0	31	0.0	14
2014.5	-1.4	70.6	0.42	0.42	0	0	29	0.0	14
2015.5	-2.1	73.6	0.41	0.91	0	0	27	0.0	14
2016.5	-2.2	75.1	0.3	1.57	0	0	25	0.0	14
2017.5	-2.7	77.4	0.4	1.24	0	0	23	0.0	14
2018.5	-2.9	79.2	0.86	2.02	0	0	21	0.0	14
2019.5	-3.2	81.2	0.7	2.3	0	0	19	0.0	14
2020.5	-3.6	82.7	0.72	1.54	0	0	17	0.0	14
2021.5	-4.1	84.0	0.64	1.58	0	0	15	0.0	14
2022.5	-3.4	84.2	0.53	0.73	269	44	12	0.0	14
2023.5	-1.3	79.5	0.14	-0.14	555	72	12	0.0	14
2024.5	1.2	71.1	0.09	-0.59	698	90	12	0.0	14
2025.5	3.0	61.0	-0.19	-0.98	772	102	12	0.0	14
2026.5	5.0	55.9	0.48	-0.36	791	120	12	0.0	14
2027.5	7.3	49.9	0.1	-0.79	806	129	12	0.0	14
2028.5	9.2	45.2	0.62	-1.03	779	140	12	0.0	14
2029.5	10.4	42.4	0.94	-1.04	654	189	21	0.0	14
2030.5	11.1	37.3	-0.34	-1.05	704	133	29	0.0	14
2031.5	11.5	36.3	0.34	-1.77	513	153	38	0.0	14
2032.5	10.2	40.7	0.21	-1.99	140	130	46	0.0	14
2033.5	9.2	42.4	0.26	-0.65	17	41	54	0.0	14
2034.5	6.0	58.7	-0.48	0.36	0	0	62	0.0	14
2035.5	5.4	60.6	0.41	1.02	0	0	66	0.0	14
2036.5	4.9	64.1	0.1	0.79	0	0	69	0.0	14
2037.5	4.6	67.4	-0.12	1.09	0	0	72	0.0	14
2038.5	4.1	71.8	0.62	1.47	0	0	75	0.0	14
2039.5	4.2	72.2	0.63	1.36	0	0	78	0.0	14
2040.5	3.6	75.6	0.2	1.28	0	0	81	0.0	14
2041.5	4.0	72.3	0.62	1.47	0	0	84	0.0	14
2042.5	4.1	72.9	0.41	1.02	0	0	88	0.0	14
2043.5	3.8	78.2	-0.69	0.41	0	0	91	0.0	14
2044.5	3.9	75.5	0.67	1.11	0	0	94	0.0	14
2045.5	4.2	75.3	-0.11	0.59	0	0	97	0.0	14
2046.5	4.5	74.4	0.14	-0.27	0	24	100	0.0	14
2047.5	5.0	71.5	-0.0	-0.3	0	77	100	0.0	14
2048.5	6.0	67.7	-0.14	-0.58	3	150	100	0.0	14
2049.5	7.1	61.1	-0.0	-0.1	1	203	100	0.0	14
2050.5	8.4	56.4	0.28	-0.28	2	267	100	0.0	14
2051.5	9.8	53.0	0.12	-1.09	4	318	100	0.0	14
2052.5	10.9	50.2	-0.31	-0.95	31	301	100	0.0	14
2053.5	12.4	44.2	-0.92	-0.39	472	244	90	0.0	14
2054.5	14.1	42.2	-0.31	-2.18	611	174	79	0.0	14
2055.5	13.6	42.2	-1.23	-1.03	499	154	69	0.0	14
2056.5	13.9	40.4	0.0	-2.2	411	104	58	0.0	14
2057.5	12.5	42.8	-1.43	-1.54	50	44	48	0.0	14
2058.5	10.5	50.0	-0.51	-0.61	0	0	38	0.0	14
2059.5	8.7	56.8	0.14	-0.14	0	0	38	0.0	14
2060.5	7.1	64.1	0.17	0.25	0	0	38	0.0	14
2061.5	6.1	69.0	0.31	0.51	0	0	38	0.0	14
2062.5	4.9	76.5	0.4	1.24	0	0	38	0.0	14
2063.5	4.1	79.9	0.72	1.97	0	0	38	0.0	14
2064.5	3.5	82.9	0.59	1.7	0	0	38	0.0	14
2065.5	2.6	86.8	-0.37	1.14	0	0	38	0.0	14
2066.5	2.0	88.3	-0.58	-0.14	0	0	38	0.0	14
2067.5	1.5	91.6	0.39	0.58	0	0	38	0.0	14
2068.5	1.0	92.9	1.06	1.7	0	0	38	0.0	14
2069.5	1.6	90.8	1.16	2.1	0	0	38	0.0	14
2070.5	3.3	84.7	0.68	1.88	254	50	38	0.0	14
2071.5	5.1	79.1	1.07	0.55	454	91	44	0.0	14
2072.5	7.8	72.0	-1.15	-0.8	604	128	50	0.0	14
2073.5	9.6	64.3	-0.77	-1.52	607	168	56	0.0	14
2074.5	11.8	58.9	-0.64	-1.58	503	242	62	0.0	14
2075.5	13.1	52.3	-0.63	-1.14	468	279	69	0.0	14
2076.5	14.7	46.8	-0.45	-0.78	618	237	75	0.0	14
2077.5	16.0	44.4	0.31	-0.95	253	315	79	0.0	14
2078.5	16.2	46.9	0.51	-1.41	464	221	83	0.0	14
2079.5	15.8	47.8	-0.21	-1.08	107	172	88	0.0	14
2080.5	15.7	48.1	-0.11	-1.3	91	124	92	0.0	14
2081.5	14.0	53.6	-0.22	-0.56	0	40	96	0.0	14
2082.5	12.4	59.6	0.09	0.28	0	0	100	0.0	14
2083.5	10.7	65.4	-0.0	0.5	0	0	95	0.0	14
2084.5	9.7	70.0	0.1	1.0	0	0	90	0.0	14
2085.5	8.3	76.8	0.41	1.34	0	0	84	0.0	14
2086.5	7.1	83.2	0.18	0.57	0	0	79	0.0	14
2087.5	6.4	85.7	-0.0	1.2	0	0	74	0.0	14
2088.5	6.4	85.1	0.64	1.58	0	0	69	0.0	14
2089.5	5.6	86.7	-0.12	1.4	0	0	64	0.0	14
2090.5	4.7	88.0	0.34	1.46	0	0	58	0.0	14
2091.5	4.3	88.8	0.12	0.48	0	0	53	0.0	14
2092.5	3.8	89.8	0.4	1.24	0	0	48	0.0	14
2093.5	3.8	89.2	0.29	1.16	0	0	43	0.0	14
2094.5	4.6	87.1	0.45	0.78	353	53	38	0.0	14
2095.5	7.0	82.0	0.14	0.14	489	87	35	0.0	14
2096.5	9.5	71.0	0.32	-0.84	523	156	33	0.0	14
2097.5	11.5	65.2	-0.19	-0.98	668	142	31	0.0	14
2098.5	14.0	55.6	0.0	-1.1	666	176	29	0.0	14
2099.5	15.5	52.1	-0.21	-1.08	669	194	27	0.0	14
2100.5	16.9	49.4	-0.12	-1.09	700	180	25	0.0	14
2101.5	18.0	48.3	0.2	-1.28	660	176	27	0.0	14
2102.5	18.8	41.5	-0.53	-1.19	644	151	29	0.0	14
2103.5	19.1	41.9	0.1	-1.0	461	155	31	0.0	14
2104.5	18.9	43.7	1.46	-1.06	509	79	33	0.0	14
2105.5	17.1	48.9	0.99	-0.99	228	43	35	0.0	14
2106.5	13.4	63.1	-0.88	0.2	0	0	38	0.0	14
2107.5	12.8	63.1	0.29	0.96	0	0	36	0.0	14
2108.5	11.3	70.3	0.62	1.9	0	0	35	0.0	14
2109.5	9.3	79.8	0.41	1.44	0	0	34	0.0	14
2110.5	9.3	79.5	0.52	1.62	0	0	33	0.0	14
2111.5	8.2	83.0	0.73	1.64	0	0	32	0.0	14
2112.5	7.8	83.2	0.67	1.67	0	0	31	0.0	14
2113.5	7.5	82.7	0.61	1.59	0	0	30	0.0	14
2114.5	6.9	84.8	0.68	0.87	0	0	29	0.0	14
2115.5	6.4	86.3	-0.0	0.9	0	0	28	0.0	14
2116.5	5.9	88.0	0.19	0.46	0	0	27	0.0	14
2117.5	5.2	89.4	-0.64	0.64	0	0	26	0.0	14
2118.5	6.4	86.1	0.48	0.16	277	53	25	0.0	14
2119.5	8.3	81.3	0.66	0.45	507	88	27	0.0	14
2120.5	10.9	70.7	-0.3	-0.0	459	163	29	0.0	14
2121.5	13.1	63.5	-0.31	-1.26	367	246	31	0.0	14
2122.5	14.4	60.4	-0.1	-1.1	386	290	33	0.0	14
2123.5	16.1	53.8	0.29	-1.16	546	255	35	0.0	14
2124.5	17.6	50.3	-0.31	-1.47	601	219	38	0.0	14
2125.5	18.5	46.6	0.53	-1.19	551	214	42	0.0	14
2126.5	19.6	41.6	-0.55	-1.29	563	171	46	0.0	14
2127.5	19.7	41.3	0.41	-1.54	439	161	50	0.0	14
2128.5	19.4	41.2	0.64	-1.58	282	111	54	0.0	14
2129.5	17.1	47.6	0.69	-0.4	36	47	58	0.0	14
2130.5	14.2	56.9	-0.79	0.1	0	0	62	0.0	14
2131.5	13.1	59.5	-0.17	1.19	0	0	57	0.0	14
2132.5	12.1	63.7	0.2	1.39	0	0	52	0.0	14
2133.5	10.6	68.7	0.41	1.34	0	0	47	0.0	14
2134.5	10.4	69.6	0.62	1.9	0	0	42	0.0	14
2135.5	8.8	74.7	0.2	1.28	0	0	36	0.0	14
2136.5	7.6	77.2	0.21	1.08	0	0	31	0.0	14
2137.5	7.7	75.1	0.31	0.95	0	0	26	0.0	14
2138.5	7.2	77.7	0.19	0.78	0	0	21	0.0	14
2139.5	6.8	81.2	0.49	1.52	0	0	16	0.0	14
2140.5	5.5	86.9	-0.11	0.69	0	0	10	0.0	14
2141.5	5.9	87.5	0.22	0.56	0	0	5	0.0	14
2142.5	6.2	85.8	0.31	0.74	203	56	0	0.0	14
2143.5	7.9	82.7	0.2	0.0	373	109	0	0.0	14
2144.5	10.8	72.1	-0.0	-0.2	480	156	0	0.0	14
2145.5	13.4	60.0	0.22	-0.33	579	172	0	0.0	14
2146.5	15.3	54.0	0.51	-0.61	574	211	0	0.0	14
2147.5	17.0	50.6	0.6	-0.36	570	233	0	0.0	14
2148.5	18.4	46.0	0.8	-0.6	562	235	0	0.0	14
2149.5	19.4	43.5	0.89	-0.45	534	222	4	0.0	14
2150.5	19.5	40.1	0.82	-1.13	475	206	8	0.0	14
2151.5	19.9	40.5	0.85	-0.85	435	159	12	0.0	14
2152.5	18.5	43.2	0.94	-1.77	329	106	17	0.0	14
2153.5	16.9	48.8	-0.34	-0.5	80	51	21	0.0	14
2154.5	15.2	55.0	-0.36	0.18	0	0	25	0.0	14
2155.5	13.9	59.0	0.24	1.38	0	0	28	0.0	14
2156.5	12.9	61.7	-0.14	1.29	0	0	31	0.0	14
2157.5	11.3	66.4	0.72	1.97	0	0	34	0.0	14
2158.5	10.0	70.2	0.98	2.19	0	0	38	0.0	14
2159.5	8.6	74.5	0.82	2.68	0	0	41	0.0	14
2160.5	7.1	78.8	0.55	1.61	0	0	44	0.0	14
2161.5	5.7	83.2	-0.5	-0.5	0	0	47	0.0	14
2162.5	4.6	86.6	0.56	1.71	0	0	50	0.0	14
2163.5	3.8	89.4	0.55	1.5	0	0	53	0.0	14
2164.5	3.1	91.2	-0.0	1.0	0	0	56	0.0	14
2165.5	3.5	89.1	0.27	1.17	0	0	59	0.0	14
2166.5	3.7	87.9	0.06	0.7	224	54	62	0.0	14
2167.5	5.4	80.6	0.25	0.32	534	102	65	0.0	14
2168.5	7.8	68.8	0.45	-0.22	767	84	67	0.0	14
2169.5	9.8	62.5	0.14	-1.29	712	140	69	0.0	14
2170.5	11.6	56.8	-0.17	-1.09	643	203	71	0.0	14
2171.5	13.3	52.7	-0.58	-1.05	729	185	73	0.0	14
2172.5	14.7	48.3	-0.15	-1.09	649	218	75	0.0	14
2173.5	16.2	46.2	0.0	-1.4	752	153	73	0.0	14
2174.5	16.6	46.5	0.53	-1.72	712	127	71	0.0	14
2175.5	17.2	44.9	0.77	-0.92	679	98	69	0.0	14
2176.5	17.9	39.8	1.34	0.87	538	94	67	0.0	14
2177.5	16.2	39.2	2.3	2.07	140	52	65	0.0	14
2178.5	14.1	42.6	1.36	2.45	0	0	62	0.0	14
2179.5	12.7	47.2	1.01	2.5	0	0	62	0.0	14
2180.5	11.1	53.7	0.33	1.87	0	0	62	0.0	14
2181.5	11.6	57.5	1.02	1.84	0	0	62	0.0	14
2182.5	11.6	65.1	1.49	2.49	0	0	62	0.6	14
2183.5	10.8	75.4	1.27	4.42	0	0	62	1.3	14
2184.5	9.8	85.7	1.65	2.97	0	0	62	0.2	14
2185.5	9.7	86.1	1.59	2.54	0	0	62	0.0	14
2186.5	10.5	79.5	2.98	4.26	0	0	62	0.0	14
2187.5	9.8	84.0	3.29	3.07	0	0	62	0.0	14
2188.5	9.6	83.6	2.59	2.5	0	0	62	0.0	14
2189.5	9.7	82.8	1.7	2.71	0	0	62	0.0	14
2190.5	9.9	81.1	2.18	3.36	230	60	62	0.0	14
2191.5	12.1	71.0	2.53	3.48	421	106	62	0.0	14
2192.5	13.7	61.5	3.59	4.43	610	160	62	0.0	14
2193.5	13.9	58.2	-0.74	6.06	270	259	62	0.0	14
2194.5	13.9	56.9	-1.25	5.87	74	322	62	0.0	14
2195.5	14.3	55.0	0.38	5.49	42	328	62	0.0	14
2196.5	15.5	51.0	1.24	5.36	648	251	62	0.0	14
2197.5	15.6	47.0	1.41	4.9	305	321	67	0.0	14
2198.5	15.6	44.8	2.5	5.12	297	268	71	0.0	14
2199.5	15.6	44.4	2.41	4.72	602	140	75	0.0	14
2200.5	15.3	44.1	1.76	4.14	391	127	79	0.0	14
2201.5	14.0	46.5	0.8	2.79	0	46	83	0.0	14
2202.5	12.2	53.8	0.38	2.37	0	0	88	0.0	14
2203.5	10.4	63.5	-0.77	0.46	0	0	85	0.0	14
2204.5	8.6	73.1	-1.1	0.47	0	0	83	0.0	14
2205.5	7.4	79.7	-0.8	-0.08	0	0	81	0.0	14
2206.5	6.8	82.8	-1.3	0.04	0	0	79	0.0	14
2207.5	7.5	79.4	-0.8	0.89	0	0	77	0.0	14
2208.5	6.4	83.8	-0.74	0.67	0	0	75	0.0	14
2209.5	5.6	87.0	-0.09	0.59	0	0	73	0.0	14
2210.5	4.2	92.1	-1.29	0.18	0	0	71	0.0	14
2211.5	4.1	91.7	-0.72	0.83	0	0	69	0.0	14
2212.5	3.8	91.7	0.24	0.18	0	0	67	0.0	14
2213.5	3.2	93.6	-0.15	0.37	0	0	65	0.0	14
2214.5	4.1	91.2	-0.09	0.18	450	46	62	0.0	14
2215.5	6.1	79.2	0.06	0.19	630	73	56	0.0	14
2216.5	8.7	68.0	0.76	0.26	784	83	50	0.0	14
2217.5	11.0	62.4	0.16	-1.29	820	97	44	0.0	14
2218.5	13.4	56.7	-0.77	-2.69	823	120	38	0.0	14
2219.5	15.0	51.8	-0.75	-2.17	842	125	31	0.0	14
2220.5	16.4	47.2	-0.26	-2.08	844	124	25	0.0	14
2221.5	17.6	41.3	-1.07	-1.92	823	116	31	0.0	14
2222.5	18.2	38.4	-0.44	-2.26	788	103	38	0.0	14
2223.5	18.6	37.3	0.44	-2.05	711	94	44	0.0	14
2224.5	18.2	38.0	1.97	-1.54	564	77	50	0.0	14
2225.5	17.0	38.7	1.66	-0.7	357	44	56	0.0	14
2226.5	14.0	46.3	0.26	0.97	0	0	62	0.0	14
2227.5	11.8	57.7	0.32	1.36	0	0	64	0.0	14
2228.5	10.4	64.7	1.1	2.36	0	0	65	0.0	14
2229.5	10.0	71.6	1.01	2.5	0	0	66	0.0	14
2230.5	8.3	80.4	0.14	1.29	0	0	67	0.0	14
2231.5	7.8	84.3	0.61	1.59	0	0	68	0.0	14
2232.5	7.5	84.7	0.76	1.63	0	0	69	0.0	14
2233.5	7.3	84.5	0.98	1.51	0	0	70	0.0	14
2234.5	5.9	89.5	-0.32	0.62	0	0	71	0.0	14
2235.5	6.0	88.7	-0.12	0.79	0	0	72	0.0	14
2236.5	4.9	91.5	-1.0	0.1	0	0	73	0.0	14
2237.5	4.8	91.1	-0.37	-0.34	0	0	74	0.0	14
2238.5	5.1	91.2	0.3	-0.04	232	65	75	0.0	14
2239.5	7.3	79.9	0.27	-0.54	385	119	71	0.0	14
2240.5	10.3	68.9	-0.51	-0.48	638	131	67	0.0	14
2241.5	12.9	60.3	-0.16	-1.29	756	128	62	0.0	14
2242.5	14.9	54.5	0.1	-1.2	740	156	58	0.0	14
2243.5	16.8	50.6	0.39	-1.45	740	173	54	0.0	14
2244.5	18.6	45.9	-0.96	-1.02	752	165	50	0.0	14
2245.5	20.1	43.2	-1.67	-0.67	701	174	56	0.0	14
2246.5	20.8	39.7	1.14	-0.39	543	204	62	0.0	14
2247.5	20.7	37.5	2.09	0.22	145	216	69	0.0	14
2248.5	19.8	39.5	2.17	1.01	50	136	75	0.0	14
2249.5	18.6	41.6	1.48	1.48	6	53	81	0.0	14
2250.5	16.1	50.6	-0.86	0.26	0	0	88	0.0	14
2251.5	15.3	49.7	0.58	1.91	0	0	89	0.0	14
2252.5	15.0	46.0	2.82	3.24	0	0	90	0.0	14
2253.5	15.2	43.7	2.32	4.54	0	0	91	0.0	14
2254.5	14.1	45.5	1.27	3.15	0	0	92	0.0	14
2255.5	11.5	56.0	-1.0	0.46	0	0	93	0.0	14
2256.5	9.1	68.6	-1.2	0.06	0	0	94	0.0	14
2257.5	8.2	75.3	-1.36	0.34	0	0	95	0.0	14
2258.5	7.7	77.2	-0.86	0.26	0	0	96	0.0	14
2259.5	7.3	79.0	-0.34	0.94	0	0	97	0.0	14
2260.5	7.1	81.6	0.18	-0.57	0	0	98	0.0	14
2261.5	7.1	84.8	-0.74	0.3	0	5	99	0.0	14
2262.5	7.4	81.8	0.27	0.54	0	24	100	0.0	14
2263.5	7.8	83.4	-0.3	-0.52	0	65	100	0.0	14
2264.5	8.7	81.5	0.44	-0.54	0	100	100	0.0	14
2265.5	9.3	78.0	0.36	-0.6	0	94	100	0.0	14
2266.5	9.8	74.5	-0.06	-0.9	0	126	100	0.0	14
2267.5	10.6	72.4	0.33	0.38	0	117	100	0.0	14
2268.5	11.6	71.4	-0.44	-1.43	10	243	100	0.0	14
2269.5	13.0	68.0	-0.73	-2.39	102	334	100	0.0	14
2270.5	14.3	61.8	-0.56	-2.23	94	279	100	0.0	14
2271.5	13.6	61.5	1.54	-1.71	0	151	100	0.0	14
2272.5	13.0	63.2	1.14	1.26	0	92	100	0.0	14
2273.5	12.8	62.2	0.73	1.64	0	31	100	0.0	14
2274.5	12.9	61.4	3.61	2.34	0	0	100	0.0	14
2275.5	11.5	69.0	1.51	1.46	0	0	100	0.0	14
2276.5	10.7	74.4	0.46	1.84	0	0	100	0.0	14
2277.5	10.2	76.4	0.52	1.3	0	0	100	0.0	14
2278.5	9.6	77.8	1.59	1.03	0	0	100	0.0	14
2279.5	9.8	78.5	2.68	1.55	0	0	100	0.0	14
2280.5	9.6	78.6	1.23	1.58	0	0	100	0.0	14
2281.5	9.6	75.8	1.82	2.25	0	0	100	0.0	14
2282.5	9.2	77.7	2.01	2.49	0	0	100	0.0	14
2283.5	8.6	80.6	1.5	2.6	0	0	100	0.0	14
2284.5	8.4	81.9	0.77	2.69	0	0	100	0.0	14
2285.5	7.8	85.6	-0.72	0.83	0	4	100	0.0	14
2286.5	7.8	89.0	-0.51	1.2	0	17	100	0.0	14
2287.5	8.2	89.1	0.88	-0.48	0	53	98	0.0	14
2288.5	8.5	88.5	0.12	-0.79	0	112	96	0.1	14
2289.5	8.0	94.6	1.4	0.02	0	57	94	2.0	14
2290.5	7.3	89.1	3.58	4.93	0	53	92	2.8	14
2291.5	7.6	83.7	3.5	5.6	1	155	90	0.3	14
2292.5	9.1	71.8	3.69	5.47	24	299	88	0.0	14
2293.5	11.8	57.5	5.87	5.87	533	265	88	0.0	14
2294.5	9.9	63.4	5.32	5.14	11	201	88	0.1	14
2295.5	9.4	68.1	3.3	5.95	192	220	88	0.0	14
2296.5	7.7	78.4	3.65	1.86	0	9	88	3.0	14
2297.5	6.9	84.1	4.42	4.9	64	52	88	2.2	14
2298.5	6.8	80.8	2.46	5.03	0	0	88	0.0	14
2299.5	6.5	80.0	1.8	3.68	0	0	83	0.0	14
2300.5	6.8	79.4	2.94	3.27	0	0	79	0.0	14
2301.5	7.2	76.8	2.8	4.14	0	0	75	0.0	14
2302.5	7.2	73.0	2.7	4.32	0	0	71	0.0	14
2303.5	6.0	79.0	2.29	3.28	0	0	67	0.0	14
